frame,Mass,x,y
6922,0,443.56332,276.2489
6922,1,446.86218,384.8648
6923,0,443.91446,276.40097
6923,1,447.10046,385.05975
6924,0,444.086,276.48514
6924,1,446.95123,385.06427
6925,0,443.8488,276.76328
6925,1,446.9048,385.12228
6926,0,443.7438,276.52725
6926,1,446.8906,385.07187
6927,0,443.3994,276.18155
6927,1,446.67938,385.05795
6928,0,443.39236,276.13922
6928,1,446.44,385.1185
6929,0,443.01724,275.8315
6929,1,446.05063,384.85638
6930,0,442.78302,276.0537
6930,1,445.59857,384.96106
6931,0,442.77582,276.10608
6931,1,445.2965,384.98453
6932,0,443.06723,275.7316
6932,1,445.17526,384.77835
6933,0,443.16483,276.05307
6933,1,445.1408,384.9133
6934,0,443.1558,276.06223
6934,1,444.75226,385.0932
6935,0,443.0254,276.1954
6935,1,444.91916,385.06708
6936,0,443.16257,275.97092
6936,1,444.7458,385.09583
6937,0,442.8759,275.87836
6937,1,444.51733,385.1224
6938,0,442.88785,275.69785
6938,1,444.5426,385.06256
6939,0,442.75,275.61646
6939,1,444.2432,384.92355
6940,0,443.0378,276.1025
6940,1,444.0203,384.9758
6941,0,443.13394,276.088
6941,1,443.7863,384.87698
6942,0,443.01242,276.1061
6942,1,443.59335,384.83658
6943,0,442.9324,276.15497
6943,1,443.54163,384.9194
6944,0,442.38083,275.86053
6944,1,443.16318,384.8189
6945,0,441.98834,275.54935
6945,1,443.07568,384.7284
6946,0,441.80093,275.48578
6946,1,442.82336,384.64667
6947,0,441.73233,275.5623
6947,1,442.52496,384.8466
6948,0,441.62317,275.54773
6948,1,442.62717,384.98572
6949,0,441.788,275.4636
6949,1,442.74835,384.98712
6950,0,441.50824,275.54343
6950,1,442.5577,384.97583
6951,0,441.81662,275.78006
6951,1,442.6005,384.9371
6952,0,441.21686,275.58795
6952,1,442.473,384.8588
6953,0,441.1683,275.59183
6953,1,442.40985,384.9425
6954,0,441.24408,275.24966
6954,1,442.44534,384.8263
6955,0,441.28192,274.81375
6955,1,442.60193,384.8361
6956,0,441.46414,275.09613
6956,1,442.5816,384.87567
6957,0,441.3343,274.91208
6957,1,442.6205,384.8377
6958,0,441.1249,275.0498
6958,1,442.6322,384.8623
6959,0,440.8596,275.45554
6959,1,442.62476,384.9301
6960,0,440.63684,274.91016
6960,1,442.25812,384.79956
6961,0,440.27716,275.12976
6961,1,442.02744,385.02948
6962,0,440.60263,275.40622
6962,1,442.28082,384.97092
6963,0,440.68192,275.5924
6963,1,442.17078,384.96237
6964,0,441.18076,275.80884
6964,1,442.5415,385.05795
6965,0,441.25687,275.81293
6965,1,442.46857,385.07782
6966,0,441.28287,275.6242
6966,1,442.55298,385.22455
6967,0,441.51505,275.6799
6967,1,442.64117,385.20746
6968,0,441.302,275.21985
6968,1,442.7147,385.132
6969,0,441.45135,275.21323
6969,1,442.80573,385.0591
6970,0,441.3262,275.368
6970,1,442.67554,385.1346
6971,0,441.4279,275.4729
6971,1,442.5639,385.1122
6972,0,441.79523,275.66757
6972,1,442.8659,384.90308
6973,0,441.98306,275.53574
6973,1,443.16147,384.85156
6974,0,441.82373,275.86526
6974,1,443.32684,385.07538
6975,0,441.8532,276.0287
6975,1,443.612,384.98322
6976,0,441.9433,275.76764
6976,1,443.475,385.02792
6977,0,442.19635,276.0703
6977,1,443.59958,385.14642
6978,0,442.22513,276.09775
6978,1,443.80182,385.19482
6979,0,442.40314,276.3143
6979,1,443.9272,385.10513
6980,0,442.4702,276.54846
6980,1,444.1364,385.02267
6981,0,442.58127,276.45532
6981,1,444.2567,385.07028
6982,0,442.58386,276.46317
6982,1,444.42087,384.9283
6983,0,442.9009,276.3542
6983,1,444.52414,384.9169
6984,0,442.69952,275.96838
6984,1,444.13794,385.02615
6985,0,442.89105,275.38837
6985,1,444.33893,384.81378
6986,0,443.0158,275.87634
6986,1,444.47562,385.01657
6987,0,443.04382,276.0045
6987,1,444.67834,385.01053
6988,0,442.88934,276.08212
6988,1,444.7333,385.17935
6989,0,443.2628,276.13638
6989,1,445.00143,385.35825
6990,0,443.45517,276.2038
6990,1,445.3516,385.32397
6991,0,443.26498,276.16656
6991,1,445.29437,385.28918
6992,0,442.95978,275.64273
6992,1,445.3206,385.21634
6993,0,442.97137,275.93472
6993,1,445.25302,385.3891
6994,0,442.95,275.67422
6994,1,445.78574,385.27048
6995,0,443.03305,275.74646
6995,1,445.5659,385.2862
6996,0,443.19772,275.67395
6996,1,445.56818,385.12213
6997,0,443.43042,275.9903
6997,1,445.5443,385.1829
6998,0,443.51047,276.09888
6998,1,445.76456,385.30173
6999,0,443.3892,276.3115
6999,1,445.59128,385.34766
7000,0,443.3732,276.16992
7000,1,445.47604,385.30734
7001,0,443.19003,275.79782
7001,1,445.32507,385.2925
7002,0,443.2097,275.81805
7002,1,445.23343,385.2847
7003,0,443.27283,275.82043
7003,1,445.0626,385.20013
7004,0,443.19443,275.8652
7004,1,444.98624,385.22794
7005,0,443.07718,275.85992
7005,1,444.80432,385.10422
7006,0,443.1567,276.11484
7006,1,444.85266,385.00934
7007,0,443.25345,276.1268
7007,1,444.8564,385.16528
7008,0,442.99695,275.8503
7008,1,444.52863,385.24417
7009,0,443.19336,276.24155
7009,1,444.6494,385.19025
7010,0,443.3048,276.62964
7010,1,444.6909,385.17575
7011,0,443.2722,276.6388
7011,1,444.54208,385.17203
7012,0,443.1308,276.9604
7012,1,444.27023,385.5059
7013,0,443.19037,276.74533
7013,1,444.1451,385.1905
7014,0,443.0443,276.9645
7014,1,444.03595,385.28577
7015,0,442.9107,276.6059
7015,1,443.9046,385.13483
7016,0,442.109,276.1959
7016,1,443.2252,385.0368
7017,0,442.05533,276.26462
7017,1,443.36993,385.08072
7018,0,442.18246,276.26288
7018,1,443.49445,385.05646
7019,0,442.41052,276.1393
7019,1,443.5814,385.1749
7020,0,442.6133,275.83514
7020,1,443.5197,385.1875
7021,0,442.5222,276.17715
7021,1,443.1314,385.32205
7022,0,442.4979,276.3707
7022,1,442.92734,385.48566
7023,0,442.73718,276.50308
7023,1,442.99634,385.38116
7024,0,442.0421,276.80072
7024,1,442.81363,385.4407
7025,0,441.96942,276.51425
7025,1,442.91037,385.3286
7026,0,441.89407,276.2624
7026,1,442.7811,385.32556
7027,0,441.70853,276.13605
7027,1,442.84,385.35928
7028,0,441.89575,276.1514
7028,1,442.80606,385.39362
7029,0,441.85342,276.23138
7029,1,442.77167,385.3198
7030,0,441.98502,276.2538
7030,1,442.74057,385.42773
7031,0,441.88812,276.27246
7031,1,442.65784,385.3773
7032,0,441.62573,276.13882
7032,1,442.49097,385.43796
7033,0,441.30673,276.15363
7033,1,442.40585,385.48126
7034,0,441.6233,276.0226
7034,1,442.70163,385.43686
7035,0,441.63977,276.18332
7035,1,442.59656,385.4557
7036,0,441.5378,276.15216
7036,1,442.42365,385.50812
7037,0,441.34552,276.30905
7037,1,442.50394,385.52817
7038,0,441.205,276.42273
7038,1,442.48962,385.51093
7039,0,441.28104,276.33044
7039,1,442.5981,385.3122
7040,0,441.37878,276.02606
7040,1,442.5425,385.44257
7041,0,441.88034,275.86844
7041,1,442.71732,385.42416
7042,0,441.6106,276.01398
7042,1,442.6846,385.56302
7043,0,441.61298,276.41263
7043,1,442.5818,385.48428
7044,0,441.76657,276.47714
7044,1,442.5493,385.59918
7045,0,442.1171,276.6202
7045,1,442.92795,385.61017
7046,0,442.03015,276.81476
7046,1,442.97003,385.6456
7047,0,442.23392,276.92996
7047,1,443.22122,385.76434
7048,0,442.36905,276.51218
7048,1,442.9643,385.5014
7049,0,442.53357,276.35504
7049,1,443.22195,385.36224
7050,0,442.63388,276.56186
7050,1,443.20517,385.40384
7051,0,442.77487,276.5168
7051,1,443.32574,385.3854
7052,0,443.02057,276.4129
7052,1,443.6025,385.421
7053,0,442.96106,276.44077
7053,1,443.7624,385.5305
7054,0,442.85074,277.0828
7054,1,443.76047,385.8542
7055,0,442.80325,277.22626
7055,1,443.8249,385.6466
7056,0,442.77112,277.19528
7056,1,443.84332,385.6659
7057,0,442.5213,277.4345
7057,1,444.07175,385.81564
7058,0,442.3101,277.13428
7058,1,444.1108,385.6436
7059,0,442.57187,277.1834
7059,1,444.2607,385.66635
7060,0,442.79135,277.3809
7060,1,444.31454,385.79346
7061,0,442.8862,277.3975
7061,1,444.56445,385.63635
7062,0,442.8785,277.23257
7062,1,444.59235,385.63336
7063,0,442.81546,277.3202
7063,1,444.49103,385.62845
7064,0,442.60587,276.97037
7064,1,444.50204,385.8
7065,0,442.673,277.0802
7065,1,444.4908,385.76794
7066,0,442.7854,277.0371
7066,1,444.51074,385.789
7067,0,442.89304,277.17902
7067,1,444.5794,385.7464
7068,0,442.70135,277.1828
7068,1,444.46802,385.68616
7069,0,443.01852,277.32645
7069,1,444.88748,385.70944
7070,0,442.85693,277.25958
7070,1,444.73798,385.70126
7071,0,442.82034,277.08243
7071,1,444.93277,385.71497
7072,0,442.87662,276.45572
7072,1,444.69556,385.65747
7073,0,442.72992,276.62677
7073,1,444.68274,385.52444
7074,0,442.53018,276.47043
7074,1,444.58832,385.3465
7075,0,442.49396,276.96234
7075,1,444.60776,385.38306
7076,0,442.56335,276.85852
7076,1,444.49585,385.33844
7077,0,442.7877,276.81107
7077,1,444.66132,385.33618
7078,0,442.62875,276.8527
7078,1,444.28262,385.27826
7079,0,442.50372,276.89294
7079,1,444.45963,385.44647
7080,0,442.60846,276.5869
7080,1,444.22678,385.51697
7081,0,442.59366,276.3183
7081,1,444.18668,385.46866
7082,0,442.5034,276.50284
7082,1,444.23746,385.50073
7083,0,442.505,276.33157
7083,1,444.3063,385.35583
7084,0,442.6637,276.49246
7084,1,444.16943,385.49747
7085,0,442.83804,276.9151
7085,1,444.11127,385.50098
7086,0,442.37427,277.0512
7086,1,444.13745,385.58426
7087,0,442.2686,277.07556
7087,1,444.04135,385.3163
7088,0,442.17633,277.0752
7088,1,444.3203,385.37784
7089,0,441.99332,277.0687
7089,1,444.13516,385.50595
7090,0,442.4246,276.95987
7090,1,444.29156,385.38058
7091,0,442.59006,276.82822
7091,1,444.012,385.27805
7092,0,442.75827,277.27832
7092,1,444.0482,385.4384
7093,0,442.70477,277.14423
7093,1,443.8969,385.27087
7094,0,442.6013,277.04184
7094,1,443.89688,385.25812
7095,0,442.40808,276.99222
7095,1,443.55023,385.18927
7096,0,442.17148,277.2097
7096,1,443.4863,385.46014
7097,0,441.95502,277.1105
7097,1,443.37576,385.43924
7098,0,441.8684,277.21033
7098,1,443.56882,385.41043
7099,0,442.10605,277.46448
7099,1,443.4885,385.41287
7100,0,441.86026,277.05527
7100,1,443.13803,385.3821
7101,0,441.96402,276.86298
7101,1,443.241,385.33612
7102,0,442.04648,276.73294
7102,1,443.24405,385.28653
7103,0,441.67435,276.64255
7103,1,442.7942,385.47412
7104,0,441.7987,276.64456
7104,1,443.0029,385.24997
7105,0,441.47748,276.61884
7105,1,442.87497,385.43967
7106,0,441.65622,276.3212
7106,1,442.94647,385.30673
7107,0,441.75858,276.29947
7107,1,443.05872,385.1797
7108,0,441.90204,276.2047
7108,1,443.2195,385.11633
7109,0,442.20505,276.21848
7109,1,443.1593,385.06787
7110,0,442.1613,276.13657
7110,1,443.0625,385.0342
7111,0,442.032,276.28973
7111,1,443.1758,385.10992
7112,0,441.70145,275.9008
7112,1,443.07468,385.0833
7113,0,441.57214,275.93536
7113,1,443.04578,385.02164
7114,0,441.8151,276.0448
7114,1,443.17462,385.0879
7115,0,441.9247,276.0208
7115,1,443.11777,385.1019
7116,0,442.07983,276.19064
7116,1,443.25238,385.16772
7117,0,441.9372,275.98807
7117,1,443.18604,385.0113
7118,0,441.9388,275.59735
7118,1,443.49405,384.82593
7119,0,442.0562,275.70114
7119,1,443.47137,384.7958
7120,0,441.95346,275.48886
7120,1,443.42636,384.86588
7121,0,441.87796,275.48215
7121,1,443.58627,384.9637
7122,0,441.799,275.24036
7122,1,443.45486,384.72726
7123,0,441.57397,275.27097
7123,1,443.44083,384.7985
7124,0,442.1599,275.73462
7124,1,443.81067,384.93243
7125,0,442.12802,275.84424
7125,1,443.9404,384.89957
7126,0,442.07925,276.22253
7126,1,444.0725,384.95935
7127,0,442.04742,276.6007
7127,1,444.10193,384.9958
7128,0,442.13437,276.23294
7128,1,443.9183,384.95273
7129,0,442.4901,276.31693
7129,1,444.46167,384.88895
7130,0,442.33722,276.33945
7130,1,444.48672,385.02756
7131,0,442.16956,276.2534
7131,1,444.27988,384.925
7132,0,442.2929,275.89346
7132,1,444.30685,384.79507
7133,0,442.08975,276.01675
7133,1,444.1483,384.85052
7134,0,442.15698,276.11902
7134,1,444.1821,384.84476
7135,0,442.14014,275.95605
7135,1,444.45544,384.83167
7136,0,442.02945,275.8304
7136,1,444.41562,384.86972
7137,0,442.23495,275.50937
7137,1,444.44196,384.72238
7138,0,442.43637,275.24493
7138,1,444.5796,384.59735
7139,0,442.40485,275.19824
7139,1,444.44073,384.78845
7140,0,442.32126,275.26138
7140,1,444.40677,384.80106
7141,0,442.59918,275.5629
7141,1,444.55426,385.12003
7142,0,442.6367,275.78293
7142,1,444.47574,385.12363
7143,0,442.46237,275.70282
7143,1,444.23666,385.09
7144,0,442.46948,275.36026
7144,1,444.33295,385.13663
7145,0,442.15582,275.8492
7145,1,444.3913,385.21213
7146,0,442.31628,276.1437
7146,1,444.6946,385.17178
7147,0,442.5465,276.23218
7147,1,444.74042,385.32147
7148,0,442.63138,276.17908
7148,1,444.55966,385.17142
7149,0,442.7719,275.76846
7149,1,444.6738,385.10706
7150,0,442.82794,275.70657
7150,1,444.96524,385.21036
7151,0,442.55777,275.87048
7151,1,444.44293,385.3199
7152,0,441.99512,275.60675
7152,1,444.28027,385.14624
7153,0,442.02942,275.61423
7153,1,444.4506,385.1017
7154,0,441.97018,275.59818
7154,1,444.47437,385.10617
7155,0,442.0691,275.73038
7155,1,444.3978,385.11255
7156,0,442.14987,275.78342
7156,1,444.19104,385.00482
7157,0,442.3299,275.71463
7157,1,444.4098,385.00238
7158,0,442.58496,276.26938
7158,1,444.41962,385.25684
7159,0,442.63986,276.5913
7159,1,444.4367,385.36334
7160,0,442.436,276.49796
7160,1,444.06744,385.43365
7161,0,442.25687,276.7034
7161,1,444.0206,385.3317
7162,0,442.36148,276.80673
7162,1,444.08597,385.29257
7163,0,442.28995,276.69165
7163,1,444.16263,385.27225
7164,0,442.33014,276.36472
7164,1,444.02325,385.2459
7165,0,442.4423,276.48425
7165,1,443.96603,385.35837
7166,0,442.5246,276.23517
7166,1,444.20486,385.2211
7167,0,442.57864,276.25595
7167,1,444.13495,385.11877
7168,0,442.48434,276.11557
7168,1,443.7494,385.37857
7169,0,442.5276,276.2078
7169,1,443.60742,385.32498
7170,0,442.4113,276.25845
7170,1,443.5864,385.3625
7171,0,442.44083,276.19534
7171,1,443.72604,385.45154
7172,0,442.01944,275.9975
7172,1,443.64954,385.4111
7173,0,442.18118,276.26663
7173,1,443.612,385.31155
7174,0,442.18176,276.31348
7174,1,443.44876,385.37244
7175,0,442.2918,276.2066
7175,1,443.6438,385.35492
7176,0,442.0913,276.04617
7176,1,443.39996,385.33688
7177,0,442.07034,276.16025
7177,1,443.5514,385.27463
7178,0,441.78214,276.16516
7178,1,443.40515,385.2265
7179,0,441.996,276.36575
7179,1,443.4222,385.31918
7180,0,442.00162,276.294
7180,1,443.19977,385.48758
7181,0,442.28857,276.4423
7181,1,443.25677,385.70175
7182,0,442.31088,276.2026
7182,1,443.24408,385.6316
7183,0,442.08664,276.25095
7183,1,443.20166,385.721
7184,0,442.11847,275.8503
7184,1,443.31638,385.49493
7185,0,441.9775,275.90448
7185,1,443.27975,385.49268
7186,0,442.03372,275.8161
7186,1,443.25946,385.44846
7187,0,442.27698,275.98242
7187,1,443.3691,385.434
7188,0,442.318,275.8752
7188,1,443.45526,385.4265
7189,0,442.33597,275.76993
7189,1,443.4613,385.32755
7190,0,442.18918,276.10242
7190,1,443.35413,385.3175
7191,0,442.3045,276.23944
7191,1,443.54138,385.202
7192,0,442.10754,276.0396
7192,1,443.5747,385.3793
7193,0,442.0828,276.15475
7193,1,443.50674,385.3666
7194,0,442.5599,276.04404
7194,1,443.70007,385.37415
7195,0,442.62943,276.081
7195,1,443.81015,385.4402
7196,0,442.60687,276.3301
7196,1,443.73248,385.39313
7197,0,442.5873,276.42786
7197,1,443.7901,385.3055
7198,0,442.3776,276.54642
7198,1,443.82904,385.38324
7199,0,442.30768,276.60086
7199,1,443.9347,385.35977
7200,0,442.01178,276.79663
7200,1,443.76556,385.56384
7201,0,441.98328,276.62894
7201,1,444.02518,385.49298
7202,0,442.17572,276.30362
7202,1,444.12622,385.4733
7203,0,442.27127,275.93228
7203,1,443.9909,385.20312
7204,0,442.5164,275.7223
7204,1,444.0983,385.22577
7205,0,442.66602,275.94913
7205,1,444.24472,385.40735
7206,0,442.59506,276.1385
7206,1,444.1351,385.38113
7207,0,442.5282,276.05933
7207,1,444.28992,385.26813
7208,0,442.29056,276.11948
7208,1,444.28168,385.30865
7209,0,442.21234,275.94968
7209,1,444.36053,385.1491
7210,0,442.0504,275.63287
7210,1,443.96994,385.18384
7211,0,442.18466,275.66104
7211,1,444.16565,385.17993
7212,0,442.4622,275.6377
7212,1,444.29187,385.14392
7213,0,442.47754,275.91412
7213,1,444.2,385.3528
7214,0,442.83188,276.04495
7214,1,444.25873,385.48074
7215,0,442.73865,276.00082
7215,1,444.4843,385.3813
7216,0,442.34006,275.73248
7216,1,444.25394,385.30783
7217,0,442.0424,276.00684
7217,1,444.5254,385.323
7218,0,441.931,275.87195
7218,1,444.37305,385.40045
7219,0,442.09384,276.229
7219,1,444.50922,385.39993
7220,0,442.2297,276.1695
7220,1,444.7772,385.34384
7221,0,442.22607,276.41113
7221,1,444.5779,385.42282
7222,0,442.51312,276.72607
7222,1,444.55292,385.5228
7223,0,442.52814,276.49506
7223,1,444.48578,385.4555
7224,0,442.5717,276.0747
7224,1,444.4786,385.4035
7225,0,442.67154,276.1002
7225,1,444.55078,385.52994
7226,0,442.3914,275.87
7226,1,444.5544,385.30005
7227,0,442.40228,275.74725
7227,1,444.53134,385.32104
7228,0,442.43195,276.07187
7228,1,444.48462,385.31854
7229,0,442.4321,276.18478
7229,1,444.42856,385.2446
7230,0,442.57217,276.1225
7230,1,444.30533,385.305
7231,0,442.37033,276.2583
7231,1,444.31894,385.28107
7232,0,442.44067,276.0131
7232,1,444.17014,385.3573
7233,0,442.37753,276.06174
7233,1,444.43073,385.4983
7234,0,442.23264,275.92014
7234,1,444.09998,385.3746
7235,0,442.23727,276.04926
7235,1,444.15173,385.32773
7236,0,442.6079,276.30414
7236,1,444.18,385.34085
7237,0,442.5788,276.63733
7237,1,443.99084,385.5842
7238,0,442.68115,276.7133
7238,1,444.01538,385.54932
7239,0,442.436,276.71515
7239,1,443.78262,385.4771
7240,0,442.6232,276.4998
7240,1,443.6613,385.4998
7241,0,442.55792,276.58875
7241,1,443.56488,385.5239
7242,0,442.6717,276.45758
7242,1,443.8796,385.31906
7243,0,442.66077,276.52426
7243,1,443.9435,385.33
7244,0,442.75787,276.62982
7244,1,443.9119,385.18286
7245,0,442.56943,276.54712
7245,1,443.6548,385.3166
7246,0,442.66785,276.53345
7246,1,443.93365,385.37097
7247,0,442.42282,276.68655
7247,1,443.60028,385.32852
7248,0,442.55353,276.42645
7248,1,443.555,385.3585
7249,0,442.219,276.69574
7249,1,443.5231,385.44452
7250,0,442.50958,276.8638
7250,1,443.78012,385.30667
7251,0,442.45908,276.91217
7251,1,443.78152,385.33368
7252,0,442.29086,276.5125
7252,1,443.77454,385.01178
7253,0,442.23322,276.46564
7253,1,443.70944,385.10034
7254,0,442.30896,276.41714
7254,1,443.79272,384.96902
7255,0,442.32187,276.56918
7255,1,443.79248,385.1361
7256,0,442.11948,276.5812
7256,1,443.5296,385.27536
7257,0,441.89334,276.19684
7257,1,443.5264,385.4869
7258,0,441.91882,276.22546
7258,1,443.4826,385.45996
7259,0,441.86853,276.50662
7259,1,443.19055,385.49414
7260,0,442.3071,276.8956
7260,1,443.4118,385.49606
7261,0,442.48575,277.00287
7261,1,443.54196,385.6001
7262,0,442.23846,276.92804
7262,1,443.4697,385.69836
7263,0,442.5764,276.933
7263,1,443.60605,385.58118
7264,0,442.1829,276.62494
7264,1,443.3275,385.6559
7265,0,442.1154,276.8047
7265,1,443.38745,385.61874
7266,0,442.0451,276.62985
7266,1,443.54758,385.60864
7267,0,442.31052,276.5077
7267,1,443.6851,385.50363
7268,0,442.44586,276.56247
7268,1,443.663,385.50793
7269,0,442.62582,276.77878
7269,1,443.74338,385.50073
7270,0,442.96698,276.8076
7270,1,443.84793,385.5738
7271,0,442.94644,277.0595
7271,1,443.994,385.70667
7272,0,442.5159,277.01212
7272,1,443.75592,385.75803
7273,0,442.21863,276.87607
7273,1,443.6293,385.54364
7274,0,442.41827,276.91925
7274,1,443.8854,385.5146
7275,0,442.45847,277.07452
7275,1,443.927,385.5132
7276,0,442.88077,276.7281
7276,1,444.08087,385.3119
7277,0,442.72708,276.84033
7277,1,443.9675,385.19763
7278,0,442.66953,276.84793
